% Model:              hppc_creat.mph
% Version:            COMSOL 6.0.0.318
% Date:               Nov 13 2023, 11:17
% Table:              表格 3 - 全局计算 2
% SOC                    Time (s)                 comp1.pw1(t)*I_1C (A)    Ecell (V)
0.29999999999999993      11.600000000000001       0                        3.617824770923295
0.29999999999999993      11.700000000000001       0                        3.6179172586510924
0.29999999999999993      11.8                     0                        3.6180069570213504
0.29999999999999993      11.9                     0                        3.6180941246309923
0.29999999999999993      12                       -13.55000000019718       3.6358284156101126
0.29999999999999993      12.100000000000001       -27.1                    3.6534509003707685
0.29999999999999993      12.200000000000001       -27.1                    3.653965627098743
0.29999999999999993      12.3                     -27.1                    3.654382525942138
0.29999999999999993      12.4                     -27.1                    3.6547566654872603
0.29999999999999993      12.5                     -27.1                    3.655101468673192
0.29999999999999993      12.600000000000001       -27.1                    3.6554247216481537
0.29999999999999993      12.700000000000001       -27.1                    3.6557313035870154
0.29999999999999993      12.8                     -27.1                    3.6560243666916543
0.29999999999999993      12.9                     -27.1                    3.656306126355481
0.29999999999999993      13                       -27.1                    3.6565811607822507
0.29999999999999993      13.100000000000001       -27.1                    3.656848047981945
0.29999999999999993      13.200000000000001       -27.1                    3.657107059840155
0.29999999999999993      13.3                     -27.1                    3.6573588867359605
0.29999999999999993      13.4                     -27.1                    3.657604234433495
0.29999999999999993      13.5                     -27.1                    3.6578437183573937
0.29999999999999993      13.600000000000001       -27.1                    3.658077853225508
0.29999999999999993      13.700000000000001       -27.1                    3.658307064532178
0.29999999999999993      13.8                     -27.1                    3.6585317105760247
0.29999999999999993      13.9                     -27.1                    3.6587521137678856
0.29999999999999993      14                       -27.1                    3.658968535500454
0.29999999999999993      14.100000000000001       -27.1                    3.659181195867193
0.29999999999999993      14.200000000000001       -27.1                    3.659390285890488
0.29999999999999993      14.3                     -27.1                    3.659595973571193
0.29999999999999993      14.4                     -27.1                    3.6597984098625114
0.29999999999999993      14.5                     -27.1                    3.659997730950002
0.29999999999999993      14.600000000000001       -27.1                    3.660194060382665
0.29999999999999993      14.700000000000001       -27.1                    3.6603875106644095
0.29999999999999993      14.8                     -27.1                    3.6605781846923793
0.29999999999999993      14.9                     -27.1                    3.6607661771154496
0.29999999999999993      15                       -27.1                    3.660951575122504
0.29999999999999993      15.100000000000001       -27.1                    3.6611344594090784
0.29999999999999993      15.200000000000001       -27.1                    3.661314905043447
0.29999999999999993      15.3                     -27.1                    3.6614929819062674
0.29999999999999993      15.4                     -27.1                    3.6616687553085057
0.29999999999999993      15.5                     -27.1                    3.661842286590254
0.29999999999999993      15.600000000000001       -27.1                    3.662013633340236
0.29999999999999993      15.700000000000001       -27.1                    3.6621828498426985
0.29999999999999993      15.8                     -27.1                    3.6623499874697396
0.29999999999999993      15.9                     -27.1                    3.6625150948012175
0.29999999999999993      16                       -27.1                    3.6626782179915027
0.29999999999999993      16.1                     -27.1                    3.66283940093156
0.29999999999999993      16.2                     -27.1                    3.6629986854764844
0.29999999999999993      16.3                     -27.1                    3.6631561115710745
0.29999999999999993      16.400000000000002       -27.1                    3.6633117173980096
0.29999999999999993      16.5                     -27.1                    3.6634655395703457
0.29999999999999993      16.6                     -27.1                    3.663617613170396
0.29999999999999993      16.7                     -27.1                    3.6637679719129617
0.29999999999999993      16.8                     -27.1                    3.6639166471638656
0.29999999999999993      16.900000000000002       -27.1                    3.6640636683992955
0.29999999999999993      17                       -27.1                    3.664209064542014
0.29999999999999993      17.1                     -27.1                    3.6643528618638737
0.29999999999999993      17.2                     -27.1                    3.664495087899667
0.29999999999999993      17.3                     -27.1                    3.664635767992158
0.29999999999999993      17.400000000000002       -27.1                    3.664774926626228
0.29999999999999993      17.5                     -27.1                    3.664912588160083
0.29999999999999993      17.6                     -27.1                    3.665048776325652
0.29999999999999993      17.7                     -27.1                    3.6651835127109256
0.29999999999999993      17.8                     -27.1                    3.6653168201029973
0.29999999999999993      17.900000000000002       -27.1                    3.665448719964262
0.29999999999999993      18                       -27.1                    3.665579233100417
0.29999999999999993      18.1                     -27.1                    3.665708379466376
0.29999999999999993      18.2                     -27.1                    3.6658361793678553
0.29999999999999993      18.3                     -27.1                    3.6659626524603186
0.29999999999999993      18.400000000000002       -27.1                    3.6660878167553985
0.29999999999999993      18.5                     -27.1                    3.666211691146013
0.29999999999999993      18.6                     -27.1                    3.666334294096074
0.29999999999999993      18.7                     -27.1                    3.6664556429696633
0.29999999999999993      18.8                     -27.1                    3.6665757551940925
0.29999999999999993      18.900000000000002       -27.1                    3.666694647367276
0.29999999999999993      19                       -27.1                    3.66681233642635
0.29999999999999993      19.1                     -27.1                    3.6669288389596026
0.29999999999999993      19.200000000000003       -27.1                    3.667044170273344
0.29999999999999993      19.3                     -27.1                    3.667158345972459
0.29999999999999993      19.400000000000002       -27.1                    3.667271381713293
0.29999999999999993      19.5                     -27.1                    3.6673832927025756
0.29999999999999993      19.6                     -27.1                    3.6674940934429006
0.29999999999999993      19.700000000000003       -27.1                    3.6676037985950973
0.29999999999999993      19.8                     -27.1                    3.6677124221173774
0.29999999999999993      19.900000000000002       -27.1                    3.6678199781046756
0.29999999999999993      20                       -27.1                    3.6679264805281604
0.19999999999999996      0                        0                        3.557804707529197
0.19999999999999996      0.1                      0                        3.557804707529198
0.19999999999999996      0.2                      0                        3.557804707529196
0.19999999999999996      0.30000000000000004      0                        3.557804707529198
0.19999999999999996      0.4                      0                        3.5578047075291974
0.19999999999999996      0.5                      0                        3.557804707529197
0.19999999999999996      0.6000000000000001       0                        3.557804707529197
0.19999999999999996      0.7000000000000001       0                        3.557804707529196
0.19999999999999996      0.8                      0                        3.557804707529197
0.19999999999999996      0.9                      0                        3.5578047075291974
0.19999999999999996      1                        0                        3.557804707529196
0.19999999999999996      1.1                      0                        3.557804707529197
0.19999999999999996      1.2000000000000002       0                        3.557804707529197
0.19999999999999996      1.3                      0                        3.557804707529197
0.19999999999999996      1.4000000000000001       0                        3.557804707529198
0.19999999999999996      1.5                      0                        3.557804707529198
0.19999999999999996      1.6                      0                        3.557804707529196
0.19999999999999996      1.7000000000000002       0                        3.5578047075291974
0.19999999999999996      1.8                      0                        3.5578047075291974
0.19999999999999996      1.9000000000000001       0                        3.557804707529196
0.19999999999999996      2                        13.55                    3.538676222088599
0.19999999999999996      2.1                      27.1                     3.51984572817056
0.19999999999999996      2.2                      27.1                     3.5193749696202703
0.19999999999999996      2.3000000000000003       27.1                     3.5190160718144345
0.19999999999999996      2.4000000000000004       27.1                     3.5187039707985295
0.19999999999999996      2.5                      27.1                     3.5184229130191884
0.19999999999999996      2.6                      27.1                     3.51816396063792
0.19999999999999996      2.7                      27.1                     3.5179216365621504
0.19999999999999996      2.8000000000000003       27.1                     3.5176923466811503
0.19999999999999996      2.9000000000000004       27.1                     3.5174704593274324
0.19999999999999996      3                        27.1                     3.5172572422414405
0.19999999999999996      3.1                      27.1                     3.5170520736813593
0.19999999999999996      3.2                      27.1                     3.5168539437040676
0.19999999999999996      3.3000000000000003       27.1                     3.5166619040532363
0.19999999999999996      3.4000000000000004       27.1                     3.516475166637546
0.19999999999999996      3.5                      27.1                     3.516293098588811
0.19999999999999996      3.6                      27.1                     3.5161151919823275
0.19999999999999996      3.7                      27.1                     3.5159410359871335
0.19999999999999996      3.8000000000000003       27.1                     3.5157702939071633
0.19999999999999996      3.9000000000000004       27.1                     3.5156026865975427
0.19999999999999996      4                        27.1                     3.515437979337424
0.19999999999999996      4.1000000000000005       27.1                     3.515275973478625
0.19999999999999996      4.2                      27.1                     3.5151164980139766
0.19999999999999996      4.3                      27.1                     3.5149594057790265
0.19999999999999996      4.4                      27.1                     3.514804568207166
0.19999999999999996      4.5                      27.1                     3.5146518722927733
0.19999999999999996      4.6000000000000005       27.1                     3.5145012181577755
0.19999999999999996      4.7                      27.1                     3.5143525170797756
0.19999999999999996      4.800000000000001        27.1                     3.5142056889958058
0.19999999999999996      4.9                      27.1                     3.5140606623679114
0.19999999999999996      5                        27.1                     3.513917372224846
0.19999999999999996      5.1000000000000005       27.1                     3.5137757592834675
0.19999999999999996      5.2                      27.1                     3.513635769259814
0.19999999999999996      5.300000000000001        27.1                     3.51349735246764
0.19999999999999996      5.4                      27.1                     3.513360463088226
0.19999999999999996      5.5                      27.1                     3.5132250582642492
0.19999999999999996      5.6000000000000005       27.1                     3.5130910984642654
0.19999999999999996      5.7                      27.1                     3.512958546608791
0.19999999999999996      5.800000000000001        27.1                     3.5128273674193116
0.19999999999999996      5.9                      27.1                     3.5126975281375947
0.19999999999999996      6                        27.1                     3.512568997191248
0.19999999999999996      6.1000000000000005       27.1                     3.512441744846664
0.19999999999999996      6.2                      27.1                     3.51231574333245
0.19999999999999996      6.300000000000001        27.1                     3.5121909658573887
0.19999999999999996      6.4                      27.1                     3.5120673867592602
0.19999999999999996      6.5                      27.1                     3.5119449815409545
0.19999999999999996      6.6000000000000005       27.1                     3.511823727085312
0.19999999999999996      6.7                      27.1                     3.511703601300147
0.19999999999999996      6.800000000000001        27.1                     3.5115845823893
0.19999999999999996      6.9                      27.1                     3.5114666496904303
0.19999999999999996      7                        27.1                     3.511349783479755
0.19999999999999996      7.1000000000000005       27.1                     3.511233964648719
0.19999999999999996      7.2                      27.1                     3.5111191746779102
0.19999999999999996      7.300000000000001        27.1                     3.511005395834014
0.19999999999999996      7.4                      27.1                     3.5108926107223266
0.19999999999999996      7.5                      27.1                     3.510780802585184
0.19999999999999996      7.6000000000000005       27.1                     3.510669955363752
0.19999999999999996      7.7                      27.1                     3.510560053420651
0.19999999999999996      7.800000000000001        27.1                     3.510451081283962
0.19999999999999996      7.9                      27.1                     3.5103430242044302
0.19999999999999996      8                        27.1                     3.51023586781647
0.19999999999999996      8.1                      27.1                     3.510129598192175
0.19999999999999996      8.200000000000001        27.1                     3.510024201608709
0.19999999999999996      8.3                      27.1                     3.5099196647544013
0.19999999999999996      8.4                      27.1                     3.509815974674838
0.19999999999999996      8.5                      27.1                     3.5097131186387482
0.19999999999999996      8.6                      27.1                     3.509611084378686
0.19999999999999996      8.700000000000001        27.1                     3.509509859933288
0.19999999999999996      8.8                      27.1                     3.5094094335928006
0.19999999999999996      8.9                      27.1                     3.5093097937025646
0.19999999999999996      9                        27.1                     3.509210928891037
0.19999999999999996      9.1                      27.1                     3.5091128282101605
0.19999999999999996      9.200000000000001        27.1                     3.5090154809556635
0.19999999999999996      9.3                      27.1                     3.5089188766566743
0.19999999999999996      9.4                      27.1                     3.5088230050103553
0.19999999999999996      9.5                      27.1                     3.508727855796903
0.19999999999999996      9.600000000000001        27.1                     3.50863341914552
0.19999999999999996      9.700000000000001        27.1                     3.508539685378829
0.19999999999999996      9.8                      27.1                     3.5084466448791902
0.19999999999999996      9.9                      27.1                     3.508354288282632
0.19999999999999996      10                       13.55                    3.5261135323325377
0.19999999999999996      10.100000000000001       0                        3.545685228939404
0.19999999999999996      10.200000000000001       0                        3.54607993984525
0.19999999999999996      10.3                     0                        3.5463609192587695
0.19999999999999996      10.4                     0                        3.5465946568465
0.19999999999999996      10.5                     0                        3.5467972537051606
0.19999999999999996      10.600000000000001       0                        3.5469778277552217
0.19999999999999996      10.700000000000001       0                        3.5471419533363315
0.19999999999999996      10.8                     0                        3.5472932757212354
0.19999999999999996      10.9                     0                        3.547434314367
0.19999999999999996      11                       0                        3.547569387573942
0.19999999999999996      11.100000000000001       0                        3.5476974470748788
0.19999999999999996      11.200000000000001       0                        3.547818949528576
0.19999999999999996      11.3                     0                        3.5479346836233687
0.19999999999999996      11.4                     0                        3.548045408391638
0.19999999999999996      11.5                     0                        3.548151766621518
0.19999999999999996      11.600000000000001       0                        3.5482542835460618
0.19999999999999996      11.700000000000001       0                        3.548353386194069
0.19999999999999996      11.8                     0                        3.5484494240638123
0.19999999999999996      11.9                     0                        3.5485426862282967
0.19999999999999996      12                       -13.55000000019718       3.5676008726844777
0.19999999999999996      12.100000000000001       -27.1                    3.5864604918051817
0.19999999999999996      12.200000000000001       -27.1                    3.5870404325879206
0.19999999999999996      12.3                     -27.1                    3.5875052127456537
0.19999999999999996      12.4                     -27.1                    3.5879204901342368
0.19999999999999996      12.5                     -27.1                    3.588302339013032
0.19999999999999996      12.600000000000001       -27.1                    3.5886598571141923
0.19999999999999996      12.700000000000001       -27.1                    3.5889986547623205
0.19999999999999996      12.8                     -27.1                    3.5893224381820605
0.19999999999999996      12.9                     -27.1                    3.5896337963308538
0.19999999999999996      13                       -27.1                    3.589937752179496
0.19999999999999996      13.100000000000001       -27.1                    3.5902328854965546
0.19999999999999996      13.200000000000001       -27.1                    3.5905195634262754
0.19999999999999996      13.3                     -27.1                    3.590798579533953
0.19999999999999996      13.4                     -27.1                    3.591070729020207
0.19999999999999996      13.5                     -27.1                    3.5913367003720555
0.19999999999999996      13.600000000000001       -27.1                    3.5915970660748306
0.19999999999999996      13.700000000000001       -27.1                    3.591852299314381
0.19999999999999996      13.8                     -27.1                    3.592102793714513
0.19999999999999996      13.9                     -27.1                    3.5923488805111368
0.19999999999999996      14                       -27.1                    3.592590841340047
0.19999999999999996      14.100000000000001       -27.1                    3.592828915811843
0.19999999999999996      14.200000000000001       -27.1                    3.5930633100674645
0.19999999999999996      14.3                     -27.1                    3.5932942032811637
0.19999999999999996      14.4                     -27.1                    3.5935217527572685
0.19999999999999996      14.5                     -27.1                    3.5937460975801274
0.19999999999999996      14.600000000000001       -27.1                    3.5939673618906243
0.19999999999999996      14.700000000000001       -27.1                    3.594185657167183
0.19999999999999996      14.8                     -27.1                    3.594401084261002
0.19999999999999996      14.9                     -27.1                    3.5946137349394527
0.19999999999999996      15                       -27.1                    3.5948236931929745
0.19999999999999996      15.100000000000001       -27.1                    3.5950310363041904
0.19999999999999996      15.200000000000001       -27.1                    3.5952358356885616
0.19999999999999996      15.3                     -27.1                    3.595438157706388
0.19999999999999996      15.4                     -27.1                    3.595638064214409
0.19999999999999996      15.5                     -27.1                    3.595835613131956
0.19999999999999996      15.600000000000001       -27.1                    3.5960308588633474
0.19999999999999996      15.700000000000001       -27.1                    3.596223852685822
0.19999999999999996      15.8                     -27.1                    3.5964146430886124
0.19999999999999996      15.9                     -27.1                    3.59660327604371
0.19999999999999996      16                       -27.1                    3.596789795255352
0.19999999999999996      16.1                     -27.1                    3.596974242395967
0.19999999999999996      16.2                     -27.1                    3.597156657230416
0.19999999999999996      16.3                     -27.1                    3.597337077743799
0.19999999999999996      16.400000000000002       -27.1                    3.5975155403531582
0.19999999999999996      16.5                     -27.1                    3.5976920800377683
0.19999999999999996      16.6                     -27.1                    3.597866730451573
0.19999999999999996      16.7                     -27.1                    3.598039523340749
0.19999999999999996      16.8                     -27.1                    3.598210489364083
0.19999999999999996      16.900000000000002       -27.1                    3.5983796583779846
0.19999999999999996      17                       -27.1                    3.5985470596949627
0.19999999999999996      17.1                     -27.1                    3.598712722700725
0.19999999999999996      17.2                     -27.1                    3.5988766755000734
0.19999999999999996      17.3                     -27.1                    3.5990389458089966
0.19999999999999996      17.400000000000002       -27.1                    3.59919956134532
0.19999999999999996      17.5                     -27.1                    3.5993585479534804
0.19999999999999996      17.6                     -27.1                    3.5995159323582677
0.19999999999999996      17.7                     -27.1                    3.599671740008817
0.19999999999999996      17.8                     -27.1                    3.5998259958321377
0.19999999999999996      17.900000000000002       -27.1                    3.5999787241704815
0.19999999999999996      18                       -27.1                    3.600129949484964
0.19999999999999996      18.1                     -27.1                    3.600279694618442
0.19999999999999996      18.2                     -27.1                    3.6004279826621373
0.19999999999999996      18.3                     -27.1                    3.600574836476194
0.19999999999999996      18.400000000000002       -27.1                    3.6007202778251353
0.19999999999999996      18.5                     -27.1                    3.6008643282772415
0.19999999999999996      18.6                     -27.1                    3.601007008817798
0.19999999999999996      18.7                     -27.1                    3.6011483404918794
0.19999999999999996      18.8                     -27.1                    3.6012883434022145
0.19999999999999996      18.900000000000002       -27.1                    3.6014270370578116
0.19999999999999996      19                       -27.1                    3.6015644412752685
0.19999999999999996      19.1                     -27.1                    3.6017005752557303
0.19999999999999996      19.200000000000003       -27.1                    3.601835457491649
0.19999999999999996      19.3                     -27.1                    3.601969106381827
0.19999999999999996      19.400000000000002       -27.1                    3.602101539724472
0.19999999999999996      19.5                     -27.1                    3.6022327753701266
0.19999999999999996      19.6                     -27.1                    3.602362830769015
0.19999999999999996      19.700000000000003       -27.1                    3.602491722506872
0.19999999999999996      19.8                     -27.1                    3.602619467222452
0.19999999999999996      19.900000000000002       -27.1                    3.602746081455143
0.19999999999999996      20                       -27.1                    3.6028715813467382
0.09999999999999998      0                        0                        3.4641130569639804
0.09999999999999998      0.1                      0                        3.4641130569639795
0.09999999999999998      0.2                      0                        3.4641130569639795
0.09999999999999998      0.30000000000000004      0                        3.4641130569639795
0.09999999999999998      0.4                      0                        3.4641130569639804
0.09999999999999998      0.5                      0                        3.4641130569639795
0.09999999999999998      0.6000000000000001       0                        3.4641130569639795
0.09999999999999998      0.7000000000000001       0                        3.464113056963979
0.09999999999999998      0.8                      0                        3.4641130569639795
0.09999999999999998      0.9                      0                        3.4641130569639795
0.09999999999999998      1                        0                        3.464113056963979
0.09999999999999998      1.1                      0                        3.4641130569639795
0.09999999999999998      1.2000000000000002       0                        3.4641130569639804
0.09999999999999998      1.3                      0                        3.4641130569639786
0.09999999999999998      1.4000000000000001       0                        3.4641130569639795
0.09999999999999998      1.5                      0                        3.4641130569639795
0.09999999999999998      1.6                      0                        3.4641130569639804
0.09999999999999998      1.7000000000000002       0                        3.4641130569639804
0.09999999999999998      1.8                      0                        3.464113056963979
0.09999999999999998      1.9000000000000001       0                        3.4641130569639795
0.09999999999999998      2                        13.55                    3.442359231191223
0.09999999999999998      2.1                      27.1                     3.421499860503177
0.09999999999999998      2.2                      27.1                     3.421040369434157
0.09999999999999998      2.3000000000000003       27.1                     3.4206903217410325
0.09999999999999998      2.4000000000000004       27.1                     3.420386362713293
0.09999999999999998      2.5                      27.1                     3.4201130768514876
0.09999999999999998      2.6                      27.1                     3.419861707388295
0.09999999999999998      2.7                      27.1                     3.41962688923982
0.09999999999999998      2.8000000000000003       27.1                     3.4194051075227176
0.09999999999999998      2.9000000000000004       27.1                     3.4191908791941197
0.09999999999999998      3                        27.1                     3.4189854082488593
0.09999999999999998      3.1                      27.1                     3.418788069263641
0.09999999999999998      3.2                      27.1                     3.4185978619443245
0.09999999999999998      3.3000000000000003       27.1                     3.4184138473507977
0.09999999999999998      3.4000000000000004       27.1                     3.4182352433063627
0.09999999999999998      3.5                      27.1                     3.418061418376043
0.09999999999999998      3.6                      27.1                     3.4178918638259854
0.09999999999999998      3.7                      27.1                     3.4177261657588516
0.09999999999999998      3.8000000000000003       27.1                     3.4175639832958473
0.09999999999999998      3.9000000000000004       27.1                     3.4174050320386606
0.09999999999999998      4                        27.1                     3.4172490720061592
0.09999999999999998      4.1000000000000005       27.1                     3.4170958983779944
0.09999999999999998      4.2                      27.1                     3.416945334854805
0.09999999999999998      4.3                      27.1                     3.4167972280614225
0.09999999999999998      4.4                      27.1                     3.416651443805372
0.09999999999999998      4.5                      27.1                     3.4165078636376616
0.09999999999999998      4.6000000000000005       27.1                     3.416366382281493
0.09999999999999998      4.7                      27.1                     3.416226905699754
0.09999999999999998      4.800000000000001        27.1                     3.4160893492607936
0.09999999999999998      4.9                      27.1                     3.4159536363916057
0.09999999999999998      5                        27.1                     3.41581969758152
0.09999999999999998      5.1000000000000005       27.1                     3.4156874692911896
0.09999999999999998      5.2                      27.1                     3.415556893210243
0.09999999999999998      5.300000000000001        27.1                     3.4154279156058474
0.09999999999999998      5.4                      27.1                     3.415300486837463
0.09999999999999998      5.5                      27.1                     3.4151745607314847
0.09999999999999998      5.6000000000000005       27.1                     3.4150500942680195
0.09999999999999998      5.7                      27.1                     3.4149270472916964
0.09999999999999998      5.800000000000001        27.1                     3.414805382137145
0.09999999999999998      5.9                      27.1                     3.414685063387814
0.09999999999999998      6                        27.1                     3.414566057636488
0.09999999999999998      6.1000000000000005       27.1                     3.4144483333182567
0.09999999999999998      6.2                      27.1                     3.4143318606207695
0.09999999999999998      6.300000000000001        27.1                     3.4142166123285063
0.09999999999999998      6.4                      27.1                     3.4141025619207412
0.09999999999999998      6.5                      27.1                     3.413989683866466
0.09999999999999998      6.6000000000000005       27.1                     3.4138779553511034
0.09999999999999998      6.7                      27.1                     3.4137673535314796
0.09999999999999998      6.800000000000001        27.1                     3.4136578560919135
0.09999999999999998      6.9                      27.1                     3.4135494424467367
0.09999999999999998      7                        27.1                     3.413442092467401
0.09999999999999998      7.1000000000000005       27.1                     3.413335787269052
0.09999999999999998      7.2                      27.1                     3.4132305081840735
0.09999999999999998      7.300000000000001        27.1                     3.4131262369375976
0.09999999999999998      7.4                      27.1                     3.4130229563625405
0.09999999999999998      7.5                      27.1                     3.412920650506977
0.09999999999999998      7.6000000000000005       27.1                     3.412819302930435
0.09999999999999998      7.7                      27.1                     3.412718897697749
0.09999999999999998      7.800000000000001        27.1                     3.412619419813192
0.09999999999999998      7.9                      27.1                     3.4125208547364054
0.09999999999999998      8                        27.1                     3.412423188121118
0.09999999999999998      8.1                      27.1                     3.4123264064915344
0.09999999999999998      8.200000000000001        27.1                     3.4122304961639265
0.09999999999999998      8.3                      27.1                     3.412135443789149
0.09999999999999998      8.4                      27.1                     3.4120412364709516
0.09999999999999998      8.5                      27.1                     3.4119478624356474
0.09999999999999998      8.6                      27.1                     3.411855309571241
0.09999999999999998      8.700000000000001        27.1                     3.411763565845884
0.09999999999999998      8.8                      27.1                     3.4116726195176352
0.09999999999999998      8.9                      27.1                     3.4115824593213255
0.09999999999999998      9                        27.1                     3.4114930744885315
0.09999999999999998      9.1                      27.1                     3.411404454098158
0.09999999999999998      9.200000000000001        27.1                     3.4113165877350107
0.09999999999999998      9.3                      27.1                     3.411229465293854
0.09999999999999998      9.4                      27.1                     3.4111430765412503
0.09999999999999998      9.5                      27.1                     3.4110574114677923
0.09999999999999998      9.600000000000001        27.1                     3.4109724602717573
0.09999999999999998      9.700000000000001        27.1                     3.4108882135579828
0.09999999999999998      9.8                      27.1                     3.4108046624914783
0.09999999999999998      9.9                      27.1                     3.4107217978709077
0.09999999999999998      10                       13.55                    3.4305565024831672
0.09999999999999998      10.100000000000001       0                        3.452694338661619
0.09999999999999998      10.200000000000001       0                        3.4530595179964547
0.09999999999999998      10.3                     0                        3.4533254859090374
0.09999999999999998      10.4                     0                        3.4535492263229224
0.09999999999999998      10.5                     0                        3.4537447490947124
0.09999999999999998      10.600000000000001       0                        3.4539200954697775
0.09999999999999998      10.700000000000001       0                        3.4540802408837763
0.09999999999999998      10.8                     0                        3.454228473948095
0.09999999999999998      10.9                     0                        3.4543670842305265
0.09999999999999998      11                       0                        3.4545000939466326
0.09999999999999998      11.100000000000001       0                        3.454626501371443
0.09999999999999998      11.200000000000001       0                        3.4547467102235987
0.09999999999999998      11.3                     0                        3.454861440362933
0.09999999999999998      11.4                     0                        3.454971390474683
0.09999999999999998      11.5                     0                        3.4550771558284064
0.09999999999999998      11.600000000000001       0                        3.45517922528959
0.09999999999999998      11.700000000000001       0                        3.4552779982607063
0.09999999999999998      11.8                     0                        3.455373803150074
0.09999999999999998      11.9                     0                        3.455466912742818
0.09999999999999998      12                       -13.55000000019718       3.4771593222097903
0.09999999999999998      12.100000000000001       -27.1                    3.498021025492371
0.09999999999999998      12.200000000000001       -27.1                    3.4985794065657196
0.09999999999999998      12.3                     -27.1                    3.499033099497929
0.09999999999999998      12.4                     -27.1                    3.4994412060434272
0.09999999999999998      12.5                     -27.1                    3.4998179265665548
0.09999999999999998      12.600000000000001       -27.1                    3.5001714995331814
0.09999999999999998      12.700000000000001       -27.1                    3.5005070597364756
0.09999999999999998      12.8                     -27.1                    3.5008280222864108
0.09999999999999998      12.9                     -27.1                    3.501136785370198
0.09999999999999998      13                       -27.1                    3.501438292053899
0.09999999999999998      13.100000000000001       -27.1                    3.5017309955183125
0.09999999999999998      13.200000000000001       -27.1                    3.5020151818146643
0.09999999999999998      13.3                     -27.1                    3.502291589499436
0.09999999999999998      13.4                     -27.1                    3.5025609745058
0.09999999999999998      13.5                     -27.1                    3.5028239965431545
0.09999999999999998      13.600000000000001       -27.1                    3.503081206822721
0.09999999999999998      13.700000000000001       -27.1                    3.5033330632597974
0.09999999999999998      13.8                     -27.1                    3.503579954761935
0.09999999999999998      13.9                     -27.1                    3.5038222160098194
0.09999999999999998      14                       -27.1                    3.504060134812882
0.09999999999999998      14.100000000000001       -27.1                    3.504293960971537
0.09999999999999998      14.200000000000001       -27.1                    3.5045239132007944
0.09999999999999998      14.3                     -27.1                    3.5047501847556393
0.09999999999999998      14.4                     -27.1                    3.5049729473570017
0.09999999999999998      14.5                     -27.1                    3.505192354622117
0.09999999999999998      14.600000000000001       -27.1                    3.5054085448369396
0.09999999999999998      14.700000000000001       -27.1                    3.505621643102106
0.09999999999999998      14.8                     -27.1                    3.5058317633332523
0.09999999999999998      14.9                     -27.1                    3.5060390098690113
0.09999999999999998      15                       -27.1                    3.5062434789841848
0.09999999999999998      15.100000000000001       -27.1                    3.5064452584255386
0.09999999999999998      15.200000000000001       -27.1                    3.5066444289651617
0.09999999999999998      15.3                     -27.1                    3.506841065585589
0.09999999999999998      15.4                     -27.1                    3.5070352381633496
0.09999999999999998      15.5                     -27.1                    3.5072270120476876
0.09999999999999998      15.600000000000001       -27.1                    3.5074164485547423
0.09999999999999998      15.700000000000001       -27.1                    3.507603605386941
0.09999999999999998      15.8                     -27.1                    3.507788536997538
0.09999999999999998      15.9                     -27.1                    3.5079712949043316
0.09999999999999998      16                       -27.1                    3.508151927969246
0.09999999999999998      16.1                     -27.1                    3.5083304826429886
0.09999999999999998      16.2                     -27.1                    3.508507003182753
0.09999999999999998      16.3                     -27.1                    3.5086815318292293
0.09999999999999998      16.400000000000002       -27.1                    3.508854108967575
0.09999999999999998      16.5                     -27.1                    3.5090247727762884
0.09999999999999998      16.6                     -27.1                    3.509193558787993
0.09999999999999998      16.7                     -27.1                    3.5093605010725577
0.09999999999999998      16.8                     -27.1                    3.509525632289604
0.09999999999999998      16.900000000000002       -27.1                    3.5096889843373824
0.09999999999999998      17                       -27.1                    3.5098505874249524
0.09999999999999998      17.1                     -27.1                    3.510010471472758
0.09999999999999998      17.2                     -27.1                    3.5101686645582335
0.09999999999999998      17.3                     -27.1                    3.5103251944669465
0.09999999999999998      17.400000000000002       -27.1                    3.5104800881256253
0.09999999999999998      17.5                     -27.1                    3.51063337135229
0.09999999999999998      17.6                     -27.1                    3.5107850693588034
0.09999999999999998      17.7                     -27.1                    3.51093520700801
0.09999999999999998      17.8                     -27.1                    3.5110838075140665
0.09999999999999998      17.900000000000002       -27.1                    3.5112308946032074
0.09999999999999998      18                       -27.1                    3.5113764908095497
0.09999999999999998      18.1                     -27.1                    3.511520618134796
0.09999999999999998      18.2                     -27.1                    3.5116632979901987
0.09999999999999998      18.3                     -27.1                    3.5118045517885657
0.09999999999999998      18.400000000000002       -27.1                    3.511944399529193
0.09999999999999998      18.5                     -27.1                    3.5120828613474653
0.09999999999999998      18.6                     -27.1                    3.512219957124464
0.09999999999999998      18.7                     -27.1                    3.512355705846501
0.09999999999999998      18.8                     -27.1                    3.512490126255643
0.09999999999999998      18.900000000000002       -27.1                    3.5126232366005565
0.09999999999999998      19                       -27.1                    3.512755055158882
